"Time(s)","Humidity","Temperature","Light","IR Temperature","Noise"
1575145352108,40.5,34.55,0,40.55,50
1575145352906,40.5,34.57,0,40.1,50
1575145353754,40.5,34.56,0,40.4,50
1575145354525,40.5,34.58,0,40.1,50
1575145355334,40.5,34.55,0,40.84,50
1575145356147,40.5,34.57,0,40.7,50
1575145356968,40.5,34.57,0,40.25,50
1575145357764,40.5,34.57,0,40.55,50
1575145358560,40.5,34.55,0,40.03,50
1575145359570,40.5,34.57,0,40.55,50
1575145360378,40.5,34.55,0,40.4,50
1575145361187,40.5,34.56,0,39.96,50
1575145361991,40.5,34.56,0,40.1,50
1575145362803,40.5,34.55,0,40.4,50
1575145363604,40.5,34.56,0,40.7,50
1575145364416,40.5,34.57,0,40.1,50
1575145365225,40.5,34.57,0,40.47,50
1575145366031,40.5,34.55,0,40.33,50
1575145366873,40.5,34.58,0,40.25,50
1575145367697,40.5,34.57,0,40.55,50
1575145368519,40.5,34.58,0,40.7,50
